week,player,qbr,qb_plays,player_id,player_name,position,position_group,season,season_type,game_id,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks,sack_yards,fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,fantasy_points,fantasy_points_ppr,pct_total,result
11,Josh Allen,67,39,00-0034857,J.Allen,QB,QB,2025,REG,2025_11_TB_BUF,BUF,TB,19,30,317,3,2,0,0,0,0,346,154,13,12.440862808616592,-0.8126414815584818,0,0.9161849710982659,6,40,3,0,0,5,4.209419261926087,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,42.68,42.68,57.89473684210527,12
11,Cam Ward,63.6,50,00-0040676,C.Ward,QB,QB,2025,REG,2025_11_HOU_TEN,TEN,HOU,24,37,194,1,0,3,-23,1,1,268,89,10,-2.71816846039732,-1.9957180238432355,0,0.7238805970149254,3,33,0,0,0,2,2.844660746457521,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,13.06,13.06,44.827586206896555,-3
11,Justin Fields,61.9,39,00-0036945,J.Fields,QB,QB,2025,REG,2025_11_NYJ_NE,NYJ,NE,15,26,116,1,0,2,-11,0,0,205,43,5,-7.414159964653663,-4.870751619338989,0,0.5658536585365853,11,67,1,1,1,7,2.0381707825581543,0,0,1,0,0,0,0,6,0,0,-0.8187713430379517,0,0,0.038461538461538464,0.02843601895734597,0.07759752096244987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,19.34,19.34,34.146341463414636,-13
11,Trevor Lawrence,60.8,29,00-0036971,T.Lawrence,QB,QB,2025,REG,2025_11_LAC_JAX,JAX,LAC,14,22,153,1,1,0,0,0,0,194,45,11,2.3877489911101293,-1.5698545358397744,0,0.788659793814433,5,9,1,0,0,1,-0.49439779549720697,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,15.020000000000001,15.020000000000001,85.36585365853658,29
11,Patrick Mahomes,53.4,54,00-0033873,P.Mahomes,QB,QB,2025,REG,2025_11_KC_DEN,KC,DEN,29,45,276,1,1,3,-27,0,0,324,181,13,1.151241861704671,-2.7892577786778294,0,0.8518518518518519,1,3,0,0,0,0,-0.33135655929800123,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,13.340000000000002,13.340000000000002,46.34146341463415,-3
11,Jameis Winston,51.7,36,00-0031503,J.Winston,QB,QB,2025,REG,2025_11_GB_NYG,NYG,GB,19,29,201,0,1,2,-7,1,1,219,89,10,6.399802807543892,0.5008329605234081,0,0.9178082191780822,3,10,1,0,0,2,2.014679512445582,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,11.040000000000001,11.040000000000001,42.5531914893617,-7
11,Marcus Mariota,48.6,40,00-0032268,M.Mariota,QB,QB,2025,REG,2025_11_WAS_MIA,WAS,MIA,20,30,213,1,1,1,-6,0,0,221,126,10,4.053688162648051,2.292767886457772,0,0.9638009049773756,4,49,0,0,0,1,1.2816778247943148,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,15.42,15.42,44.827586206896555,-3
11,Matthew Stafford,47.6,30,00-0026498,M.Stafford,QB,QB,2025,REG,2025_11_SEA_LA,LA,SEA,15,28,130,2,0,0,0,0,0,146,74,6,-4.049926161009353,-16.569474449864142,0,0.8904109589041096,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,13.2,13.2,52.5,2
11,Bo Nix,40.3,42,00-0039732,B.Nix,QB,QB,2025,REG,2025_11_KC_DEN,DEN,KC,24,37,295,0,0,2,-12,0,0,317,142,11,5.053020263566832,3.6520092827933177,0,0.9305993690851735,3,8,0,0,0,0,-1.0223448709183929,0,0,1,0,0,0,0,2,0,0,-0.4586076693958603,0,0,0.027777777777777776,0.006269592476489028,0.04605538140020898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,12.600000000000001,12.600000000000001,53.65853658536586,3
11,Davis Mills,36.4,48,00-0036898,D.Mills,QB,QB,2025,REG,2025_11_HOU_TEN,HOU,TEN,26,41,274,1,0,4,-34,0,0,350,82,13,-0.15799854809233072,-0.025067180395126343,0,0.7828571428571428,2,14,0,0,0,0,-0.14153745491057634,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,16.36,16.36,55.172413793103445,3
11,Caleb Williams,30.2,39,00-0039918,C.Williams,QB,QB,2025,REG,2025_11_CHI_MIN,CHI,MIN,16,32,193,0,0,2,-13,0,0,385,108,6,-0.9484717985872968,-9.485139059168953,0,0.5012987012987012,4,26,0,1,0,3,-0.5993179944925942,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,10.32,10.32,52.77777777777778,2
11,Lamar Jackson,30.1,34,00-0034796,L.Jackson,QB,QB,2025,REG,2025_11_BAL_CLE,BAL,CLE,14,25,193,0,2,5,-26,0,0,199,106,9,-12.848054744788678,-8.797862887382507,0,0.9698492462311558,4,10,0,0,0,1,1.5867712767212652,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,4.72,4.72,58.97435897435898,7
11,Tua Tagovailoa,27.8,24,00-0036212,T.Tagovailoa,QB,QB,2025,REG,2025_11_WAS_MIA,MIA,WAS,14,20,171,0,0,3,-29,0,0,135,115,8,1.9614673138904752,2.0625826716423035,0,1.2666666666666666,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,6.84,6.84,55.172413793103445,3
11,Jalen Hurts,27.1,44,00-0036389,J.Hurts,QB,QB,2025,REG,2025_11_DET_PHI,PHI,DET,14,28,135,0,0,1,-11,0,0,362,40,6,-8.38929800431808,-9.799184732966953,0,0.3729281767955801,10,31,1,1,0,4,-4.0514959389402065,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,14.5,14.5,64,7
11,Joe Flacco,26,45,00-0026158,J.Flacco,QB,QB,2025,REG,2025_11_CIN_PIT,CIN,PIT,23,40,199,1,1,1,-7,0,0,285,97,9,-9.329388562074028,-9.606239810968058,0,0.6982456140350877,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,9.860000000000001,9.860000000000001,26.08695652173913,-22
11,Jacoby Brissett,25.9,64,00-0033119,J.Brissett,QB,QB,2025,REG,2025_11_SF_ARI,ARI,SF,47,57,452,2,2,0,0,0,0,388,198,18,9.212935896495566,12.436020800045558,0,1.1649484536082475,2,-2,0,0,0,1,-0.9429980251006782,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,21.880000000000003,21.880000000000003,34.92063492063492,-19
11,Sam Darnold,24.8,49,00-0034869,S.Darnold,QB,QB,2025,REG,2025_11_SEA_LA,SEA,LA,29,44,279,0,4,0,0,0,0,342,113,15,-13.136533367589896,0.018557551361265637,0,0.8157894736842105,2,11,0,0,0,1,1.0570863859611563,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,4.26,4.26,47.5,-2
11,Justin Herbert,22,24,00-0036355,J.Herbert,QB,QB,2025,REG,2025_11_LAC_JAX,LAC,JAX,10,18,81,0,1,2,-18,0,0,68,52,3,-14.244363311345335,-8.171386271715164,0,1.1911764705882353,3,21,0,0,0,1,1.0191460280911997,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,3.3400000000000003,3.3400000000000003,14.634146341463413,-29
11,J.J. McCarthy,19.9,34,00-0039923,J.McCarthy,QB,QB,2025,REG,2025_11_CHI_MIN,MIN,CHI,16,32,150,1,2,0,0,0,0,309,72,10,-13.061916102694454,-15.244286600500345,0,0.4854368932038835,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,6,6,47.22222222222222,-2
11,Geno Smith,17.2,53,00-0030565,G.Smith,QB,QB,2025,REG,2025_11_DAL_LV,LV,DAL,27,42,238,1,1,4,-29,0,0,220,151,12,-14.232012563434278,-3.2263241517238126,0,1.0818181818181818,4,14,0,0,0,1,2.851824729470536,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,12.92,12.92,32.6530612244898,-17
11,Jared Goff,9.5,39,00-0033106,J.Goff,QB,QB,2025,REG,2025_11_DET_PHI,DET,PHI,14,37,255,1,1,2,-12,0,0,246,193,10,-14.263226809680678,-30.07149224479993,0,1.0365853658536586,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,12.100000000000001,12.100000000000001,36,-7
11,Shedeur Sanders,1.8,21,00-0040668,S.Sanders,QB,QB,2025,REG,2025_11_BAL_CLE,CLE,BAL,4,16,47,0,1,2,-27,1,0,110,16,2,-14.408387282746844,-34.8081511259079,0,0.42727272727272725,3,16,0,0,0,1,0.3020878836978227,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,1.4800000000000002,1.4800000000000002,41.02564102564102,-7
12,Jordan Love,82.5,27,00-0036264,J.Love,QB,QB,2025,REG,2025_12_MIN_GB,GB,MIN,14,21,139,0,0,1,-4,0,0,176,59,8,5.490758609189893,4.44863498210907,0,0.7897727272727273,3,15,0,0,0,1,0.5334066734649241,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,7.0600000000000005,7.0600000000000005,79.3103448275862,17
12,Jameis Winston,81.5,44,00-0031503,J.Winston,QB,QB,2025,REG,2025_12_NYG_DET,NYG,DET,18,36,366,2,1,1,-4,0,0,396,121,16,10.519610372842294,-5.405657851334774,0,0.9242424242424242,4,13,0,0,0,1,2.2734544266713783,0,1,1,33,1,0,0,13,20,1,3.2233546525239944,0,2.5384615384615383,0.029411764705882353,0.03178484107579462,0.06636703581187976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,31.240000000000002,32.24,44.26229508196721,-7
12,Matthew Stafford,77.6,37,00-0026498,M.Stafford,QB,QB,2025,REG,2025_12_TB_LA,LA,TB,25,35,273,3,0,1,-10,0,0,249,112,16,8.219429925997625,4.716209366041071,0,1.0963855421686748,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,22.92,22.92,82.92682926829268,27
12,Cam Ward,77.4,55,00-0040676,C.Ward,QB,QB,2025,REG,2025_12_SEA_TEN,TEN,SEA,28,42,256,1,0,4,-24,0,0,195,158,12,2.1197189295604066,4.87278456750669,0,1.3128205128205128,6,37,1,0,0,4,6.531205462175421,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,23.94,23.94,44.44444444444444,-6
12,Caleb Williams,67.5,41,00-0039918,C.Williams,QB,QB,2025,REG,2025_12_PIT_CHI,CHI,PIT,19,35,239,3,0,1,-10,1,1,328,98,11,0.5364274792325929,-3.924371600151062,0,0.7286585365853658,4,21,0,0,0,1,2.9611396754626185,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,21.660000000000004,21.660000000000004,52.54237288135594,3
12,Tyrod Taylor,66.1,37,00-0028118,T.Taylor,QB,QB,2025,REG,2025_12_NYJ_BAL,NYJ,BAL,17,28,222,1,1,3,-18,0,0,288,149,10,0.7697196948200404,-1.4548066589567397,0,0.7708333333333334,5,19,0,0,0,2,1.103012795560062,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,12.780000000000001,12.780000000000001,30.303030303030305,-13
12,Drake Maye,63.6,42,00-0039851,D.Maye,QB,QB,2025,REG,2025_12_NE_CIN,NE,CIN,22,35,294,1,1,1,-9,0,0,297,105,12,6.7743000405394485,-0.4191146655516191,0,0.98989898989899,5,22,0,0,0,2,-0.4896504337333307,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,15.96,15.96,56.52173913043478,6
12,Patrick Mahomes,62.6,57,00-0033873,P.Mahomes,QB,QB,2025,REG,2025_12_IND_KC,KC,IND,29,46,352,0,1,4,-6,0,0,351,218,15,8.500650892524233,1.1543809674506964,1,1.002849002849003,4,30,0,0,0,2,3.091787411016412,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,17.08,17.08,53.48837209302325,3
12,Dak Prescott,60.6,44,00-0033077,D.Prescott,QB,QB,2025,REG,2025_12_PHI_DAL,DAL,PHI,23,36,354,2,1,1,-6,0,0,366,129,17,4.564077011044182,1.4702287742069788,0,0.9672131147540983,5,9,1,0,0,1,-0.25622322340495884,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,27.06,27.06,53.333333333333336,3
12,Daniel Jones,58.5,34,00-0035710,D.Jones,QB,QB,2025,REG,2025_12_IND_KC,IND,KC,19,31,181,2,0,0,0,0,0,139,126,6,1.4296765363172348,-5.146127554678148,0,1.3021582733812949,3,16,0,0,0,2,2.042600152664818,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,16.84,16.84,46.51162790697674,-3
12,Mason Rudolph,54.5,39,00-0034771,M.Rudolph,QB,QB,2025,REG,2025_12_PIT_CHI,PIT,CHI,24,31,171,1,1,2,-12,1,1,196,116,8,-5.817271571839228,8.868385514905375,0,0.8724489795918368,3,7,0,0,0,2,1.3411726071499288,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,7.539999999999999,7.539999999999999,47.45762711864407,-3
12,Jalen Hurts,50.5,51,00-0036389,J.Hurts,QB,QB,2025,REG,2025_12_PHI_DAL,PHI,DAL,27,39,289,1,0,1,-13,0,0,293,134,14,8.190091875261315,6.52964860200882,0,0.9863481228668942,7,33,2,0,0,3,2.4675599007168785,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,30.86,30.86,46.666666666666664,-3
12,Brock Purdy,49.5,37,00-0037834,B.Purdy,QB,QB,2025,REG,2025_12_CAR_SF,SF,CAR,23,32,193,1,3,0,0,0,0,195,119,11,-3.168522982927289,1.4753536321222782,0,0.9897435897435898,6,16,0,0,0,4,3.569029780162964,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,7.3199999999999985,7.3199999999999985,68.96551724137932,11
12,Kirk Cousins,45,29,00-0029604,K.Cousins,QB,QB,2025,REG,2025_12_ATL_NO,ATL,NO,16,23,199,2,1,3,-18,1,0,169,87,7,-3.414532629392796,7.1835677325725555,0,1.1775147928994083,2,5,0,0,0,1,0.08065286319470033,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,14.46,14.46,70.58823529411765,14
12,Sam Darnold,40.6,31,00-0034869,S.Darnold,QB,QB,2025,REG,2025_12_SEA_TEN,SEA,TEN,16,26,244,2,0,1,-5,0,0,245,122,9,9.42420726075015,2.109574556350708,0,0.9959183673469387,1,-1,0,0,0,0,-1.570423363824375,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,17.659999999999997,17.659999999999997,55.55555555555556,6
12,Jacoby Brissett,39.6,61,00-0033119,J.Brissett,QB,QB,2025,REG,2025_12_JAX_ARI,ARI,JAX,33,49,317,1,0,6,-44,0,0,383,159,15,-8.52208694641657,3.1136570374170938,0,0.8276762402088773,3,20,0,0,0,2,2.092911479761824,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,18.68,18.68,47.05882352941176,-3
12,Lamar Jackson,34.7,34,00-0034796,L.Jackson,QB,QB,2025,REG,2025_12_NYJ_BAL,BAL,NYJ,13,23,153,0,0,1,-10,0,0,224,51,7,-0.07102452922358271,1.1591093242168427,0,0.6830357142857143,7,11,0,0,0,0,-1.8611008976921344,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,7.220000000000001,7.220000000000001,69.6969696969697,13
12,Baker Mayfield,32.8,24,00-0034855,B.Mayfield,QB,QB,2025,REG,2025_12_TB_LA,TB,LA,9,19,41,1,2,2,-12,0,0,153,21,3,-18.236453417455778,-20.4684878096861,0,0.2679738562091503,4,19,0,0,0,3,2.1672394181368873,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,3.540000000000001,3.540000000000001,17.073170731707318,-27
