"play_descripton","set","Date","Time","Site","Attendance","url","timeout","prev_home_score","prev_visiting_score","next_home_score","next_visiting_score","losing_team","set_winner","losing_team_wins"
"Timeout Springfield.",1,"2018-09-27","19:00:00","Springfield, Mass. (Blake Arena)

",225,"https://unionathletics.com/boxscore.aspx?id=9652&path=vball",TRUE,14,15,14,16,"home","visiting",FALSE
"Timeout Springfield.",1,"2018-09-27","19:00:00","Springfield, Mass. (Blake Arena)

",225,"https://unionathletics.com/boxscore.aspx?id=9652&path=vball",TRUE,15,19,16,19,"home","visiting",FALSE
"Timeout Springfield.",2,"2018-09-27","19:00:00","Springfield, Mass. (Blake Arena)

",225,"https://unionathletics.com/boxscore.aspx?id=9652&path=vball",TRUE,12,8,12,9,"visiting","visiting",TRUE
"Timeout Springfield.",2,"2018-09-27","19:00:00","Springfield, Mass. (Blake Arena)

",225,"https://unionathletics.com/boxscore.aspx?id=9652&path=vball",TRUE,16,11,16,12,"visiting","visiting",TRUE
"Timeout Union.",2,"2018-09-27","19:00:00","Springfield, Mass. (Blake Arena)

",225,"https://unionathletics.com/boxscore.aspx?id=9652&path=vball",TRUE,19,21,19,22,"home","visiting",FALSE
"Timeout Union.",3,"2018-09-27","19:00:00","Springfield, Mass. (Blake Arena)

",225,"https://unionathletics.com/boxscore.aspx?id=9652&path=vball",TRUE,7,14,8,14,"home","visiting",FALSE
"Timeout Union.",3,"2018-09-27","19:00:00","Springfield, Mass. (Blake Arena)

",225,"https://unionathletics.com/boxscore.aspx?id=9652&path=vball",TRUE,11,18,12,18,"home","visiting",FALSE
"Timeout Skidmore.",1,"2018-10-02","19:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",127,"https://unionathletics.com/boxscore.aspx?id=9655&path=vball",TRUE,16,19,16,20,"home","visiting",FALSE
"Timeout Skidmore.",1,"2018-10-02","19:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",127,"https://unionathletics.com/boxscore.aspx?id=9655&path=vball",TRUE,17,23,NA,NA,"home","visiting",FALSE
"Timeout Skidmore.",2,"2018-10-02","19:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",127,"https://unionathletics.com/boxscore.aspx?id=9655&path=vball",TRUE,8,13,8,14,"home","visiting",FALSE
"Timeout Skidmore.",2,"2018-10-02","19:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",127,"https://unionathletics.com/boxscore.aspx?id=9655&path=vball",TRUE,17,22,18,22,"home","visiting",FALSE
"Timeout Skidmore.",3,"2018-10-02","19:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",127,"https://unionathletics.com/boxscore.aspx?id=9655&path=vball",TRUE,8,12,8,13,"home","visiting",FALSE
"Timeout Skidmore.",3,"2018-10-02","19:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",127,"https://unionathletics.com/boxscore.aspx?id=9655&path=vball",TRUE,11,18,11,19,"home","visiting",FALSE
"Timeout Union.",1,"2018-10-05","19:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",111,"https://unionathletics.com/boxscore.aspx?id=9656&path=vball",TRUE,14,10,15,10,"visiting","home",FALSE
"Timeout Union.",1,"2018-10-05","19:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",111,"https://unionathletics.com/boxscore.aspx?id=9656&path=vball",TRUE,20,16,21,16,"visiting","home",FALSE
"Timeout Union.",2,"2018-10-05","19:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",111,"https://unionathletics.com/boxscore.aspx?id=9656&path=vball",TRUE,18,11,18,12,"visiting","home",FALSE
"Timeout RIT.",2,"2018-10-05","19:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",111,"https://unionathletics.com/boxscore.aspx?id=9656&path=vball",TRUE,24,21,25,21,"visiting","home",FALSE
"Timeout Union.",3,"2018-10-05","19:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",111,"https://unionathletics.com/boxscore.aspx?id=9656&path=vball",TRUE,19,18,20,18,"visiting","home",FALSE
"Timeout Union.",3,"2018-10-05","19:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",111,"https://unionathletics.com/boxscore.aspx?id=9656&path=vball",TRUE,22,19,22,20,"visiting","home",FALSE
"Timeout Ithaca.",1,"2018-10-06","14:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",131,"https://unionathletics.com/boxscore.aspx?id=9657&path=vball",TRUE,1,5,1,6,"home","visiting",FALSE
"Timeout Ithaca.",1,"2018-10-06","14:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",131,"https://unionathletics.com/boxscore.aspx?id=9657&path=vball",TRUE,9,14,9,15,"home","visiting",FALSE
"Timeout Union.",1,"2018-10-06","14:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",131,"https://unionathletics.com/boxscore.aspx?id=9657&path=vball",TRUE,13,17,14,17,"home","visiting",FALSE
"Timeout Union.",2,"2018-10-06","14:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",131,"https://unionathletics.com/boxscore.aspx?id=9657&path=vball",TRUE,19,14,19,15,"visiting","home",FALSE
"Timeout Union.",2,"2018-10-06","14:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",131,"https://unionathletics.com/boxscore.aspx?id=9657&path=vball",TRUE,23,17,23,18,"visiting","home",FALSE
"Timeout Union.",3,"2018-10-06","14:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",131,"https://unionathletics.com/boxscore.aspx?id=9657&path=vball",TRUE,18,13,18,14,"visiting","home",FALSE
"Timeout Ithaca.",4,"2018-10-06","14:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",131,"https://unionathletics.com/boxscore.aspx?id=9657&path=vball",TRUE,0,4,1,4,"home","visiting",FALSE
"Timeout Ithaca.",4,"2018-10-06","14:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",131,"https://unionathletics.com/boxscore.aspx?id=9657&path=vball",TRUE,8,14,8,15,"home","visiting",FALSE
"Timeout Union.",4,"2018-10-06","14:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",131,"https://unionathletics.com/boxscore.aspx?id=9657&path=vball",TRUE,22,23,22,24,"home","visiting",FALSE
"Timeout Union.",5,"2018-10-06","14:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",131,"https://unionathletics.com/boxscore.aspx?id=9657&path=vball",TRUE,10,5,10,6,"visiting","home",FALSE
"Timeout Union.",5,"2018-10-06","14:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",131,"https://unionathletics.com/boxscore.aspx?id=9657&path=vball",TRUE,14,8,15,8,"visiting","home",FALSE
"Timeout Union.",1,"2018-10-12","19:00:00","Oswego, N.Y. (Max Zeil Gymnasium)

",43,"https://unionathletics.com/boxscore.aspx?id=9659&path=vball",TRUE,7,10,7,11,"home","visiting",FALSE
"Timeout Union.",1,"2018-10-12","19:00:00","Oswego, N.Y. (Max Zeil Gymnasium)

",43,"https://unionathletics.com/boxscore.aspx?id=9659&path=vball",TRUE,17,20,17,21,"home","visiting",FALSE
"Timeout Oneonta.",2,"2018-10-12","19:00:00","Oswego, N.Y. (Max Zeil Gymnasium)

",43,"https://unionathletics.com/boxscore.aspx?id=9659&path=vball",TRUE,11,6,11,7,"visiting","home",FALSE
"Timeout Oneonta.",2,"2018-10-12","19:00:00","Oswego, N.Y. (Max Zeil Gymnasium)

",43,"https://unionathletics.com/boxscore.aspx?id=9659&path=vball",TRUE,17,9,17,10,"visiting","home",FALSE
"Timeout Oneonta.",3,"2018-10-12","19:00:00","Oswego, N.Y. (Max Zeil Gymnasium)

",43,"https://unionathletics.com/boxscore.aspx?id=9659&path=vball",TRUE,16,14,17,14,"visiting","home",FALSE
"Timeout Union.",3,"2018-10-12","19:00:00","Oswego, N.Y. (Max Zeil Gymnasium)

",43,"https://unionathletics.com/boxscore.aspx?id=9659&path=vball",TRUE,20,18,NA,NA,"visiting","home",FALSE
"Timeout Oneonta.",3,"2018-10-12","19:00:00","Oswego, N.Y. (Max Zeil Gymnasium)

",43,"https://unionathletics.com/boxscore.aspx?id=9659&path=vball",TRUE,22,18,23,18,"visiting","home",FALSE
"Timeout Oneonta.",4,"2018-10-12","19:00:00","Oswego, N.Y. (Max Zeil Gymnasium)

",43,"https://unionathletics.com/boxscore.aspx?id=9659&path=vball",TRUE,8,3,8,4,"visiting","home",FALSE
"Timeout Oneonta.",4,"2018-10-12","19:00:00","Oswego, N.Y. (Max Zeil Gymnasium)

",43,"https://unionathletics.com/boxscore.aspx?id=9659&path=vball",TRUE,18,11,18,12,"visiting","home",FALSE
"Timeout Union.",1,"2018-10-13","12:00:00","Oswego, N.Y. (Max Ziel Gymnasium)

",36,"https://unionathletics.com/boxscore.aspx?id=9658&path=vball",TRUE,12,15,12,16,"home","home",TRUE
"Timeout Oswego State.",1,"2018-10-13","12:00:00","Oswego, N.Y. (Max Ziel Gymnasium)

",36,"https://unionathletics.com/boxscore.aspx?id=9658&path=vball",TRUE,17,17,17,18,"visiting","home",FALSE
"Timeout Union.",2,"2018-10-13","12:00:00","Oswego, N.Y. (Max Ziel Gymnasium)

",36,"https://unionathletics.com/boxscore.aspx?id=9658&path=vball",TRUE,9,13,10,13,"home","home",TRUE
"Timeout Oswego State.",2,"2018-10-13","12:00:00","Oswego, N.Y. (Max Ziel Gymnasium)

",36,"https://unionathletics.com/boxscore.aspx?id=9658&path=vball",TRUE,14,13,15,13,"visiting","home",FALSE
"Timeout Oswego State.",2,"2018-10-13","12:00:00","Oswego, N.Y. (Max Ziel Gymnasium)

",36,"https://unionathletics.com/boxscore.aspx?id=9658&path=vball",TRUE,21,16,22,16,"visiting","home",FALSE
"Timeout Oswego State.",3,"2018-10-13","12:00:00","Oswego, N.Y. (Max Ziel Gymnasium)

",36,"https://unionathletics.com/boxscore.aspx?id=9658&path=vball",TRUE,10,4,10,5,"visiting","home",FALSE
"Timeout Union.",3,"2018-10-13","12:00:00","Oswego, N.Y. (Max Ziel Gymnasium)

",36,"https://unionathletics.com/boxscore.aspx?id=9658&path=vball",TRUE,13,8,14,8,"visiting","home",FALSE
"Timeout Union.",1,"2018-10-13","14:00:00","Oswego, N.Y. (Auxiliary Gymnasium)

",0,"https://unionathletics.com/boxscore.aspx?id=9660&path=vball",TRUE,13,17,13,18,"home","visiting",FALSE
"Timeout Union.",2,"2018-10-13","14:00:00","Oswego, N.Y. (Auxiliary Gymnasium)

",0,"https://unionathletics.com/boxscore.aspx?id=9660&path=vball",TRUE,12,11,11,13,"visiting","visiting",TRUE
"Timeout St. John Fisher.",2,"2018-10-13","14:00:00","Oswego, N.Y. (Auxiliary Gymnasium)

",0,"https://unionathletics.com/boxscore.aspx?id=9660&path=vball",TRUE,14,17,15,17,"home","visiting",FALSE
"Timeout St. John Fisher.",2,"2018-10-13","14:00:00","Oswego, N.Y. (Auxiliary Gymnasium)

",0,"https://unionathletics.com/boxscore.aspx?id=9660&path=vball",TRUE,18,22,18,23,"home","visiting",FALSE
"Timeout Union.",3,"2018-10-13","14:00:00","Oswego, N.Y. (Auxiliary Gymnasium)

",0,"https://unionathletics.com/boxscore.aspx?id=9660&path=vball",TRUE,6,3,8,2,"visiting","visiting",TRUE
"Timeout St. John Fisher.",3,"2018-10-13","14:00:00","Oswego, N.Y. (Auxiliary Gymnasium)

",0,"https://unionathletics.com/boxscore.aspx?id=9660&path=vball",TRUE,10,9,11,9,"visiting","visiting",TRUE
"Timeout St. John Fisher.",3,"2018-10-13","14:00:00","Oswego, N.Y. (Auxiliary Gymnasium)

",0,"https://unionathletics.com/boxscore.aspx?id=9660&path=vball",TRUE,17,21,18,21,"home","visiting",FALSE
"Timeout Union.",3,"2018-10-13","14:00:00","Oswego, N.Y. (Auxiliary Gymnasium)

",0,"https://unionathletics.com/boxscore.aspx?id=9660&path=vball",TRUE,19,21,20,21,"home","visiting",FALSE
"Timeout St. Lawrence.",1,"2018-10-20",NA,"Canton, N.Y. (Burkman Gymnasium)

",113,"https://unionathletics.com/boxscore.aspx?id=9662&path=vball",TRUE,11,8,12,8,"visiting","home",FALSE
"Timeout St. Lawrence.",1,"2018-10-20",NA,"Canton, N.Y. (Burkman Gymnasium)

",113,"https://unionathletics.com/boxscore.aspx?id=9662&path=vball",TRUE,21,13,21,14,"visiting","home",FALSE
"Timeout Union.",2,"2018-10-20",NA,"Canton, N.Y. (Burkman Gymnasium)

",113,"https://unionathletics.com/boxscore.aspx?id=9662&path=vball",TRUE,10,14,11,14,"home","visiting",FALSE
"Timeout Union.",2,"2018-10-20",NA,"Canton, N.Y. (Burkman Gymnasium)

",113,"https://unionathletics.com/boxscore.aspx?id=9662&path=vball",TRUE,17,21,17,22,"home","visiting",FALSE
"Timeout St. Lawrence.",3,"2018-10-20",NA,"Canton, N.Y. (Burkman Gymnasium)

",113,"https://unionathletics.com/boxscore.aspx?id=9662&path=vball",TRUE,14,17,15,17,"home","visiting",FALSE
"Timeout St. Lawrence.",4,"2018-10-20",NA,"Canton, N.Y. (Burkman Gymnasium)

",113,"https://unionathletics.com/boxscore.aspx?id=9662&path=vball",TRUE,19,20,20,20,"home","home",TRUE
"Timeout Union.",4,"2018-10-20",NA,"Canton, N.Y. (Burkman Gymnasium)

",113,"https://unionathletics.com/boxscore.aspx?id=9662&path=vball",TRUE,22,22,23,22,"visiting","home",FALSE
"Timeout St. Lawrence.",5,"2018-10-20",NA,"Canton, N.Y. (Burkman Gymnasium)

",113,"https://unionathletics.com/boxscore.aspx?id=9662&path=vball",TRUE,8,4,8,5,"visiting","home",FALSE
"Timeout St. Lawrence.",5,"2018-10-20",NA,"Canton, N.Y. (Burkman Gymnasium)

",113,"https://unionathletics.com/boxscore.aspx?id=9662&path=vball",TRUE,13,8,13,9,"visiting","home",FALSE
"Timeout Sage.",1,"2018-10-23","19:05:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",101,"https://unionathletics.com/boxscore.aspx?id=9663&path=vball",TRUE,2,10,2,11,"home","visiting",FALSE
"Timeout Sage.",1,"2018-10-23","19:05:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",101,"https://unionathletics.com/boxscore.aspx?id=9663&path=vball",TRUE,4,16,5,16,"home","visiting",FALSE
"Timeout Union.",2,"2018-10-23","19:05:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",101,"https://unionathletics.com/boxscore.aspx?id=9663&path=vball",TRUE,5,2,5,3,"visiting","visiting",TRUE
"Timeout Union.",3,"2018-10-23","19:05:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",101,"https://unionathletics.com/boxscore.aspx?id=9663&path=vball",TRUE,15,16,15,17,"home","visiting",FALSE
"Timeout Union.",1,"2018-10-26","18:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",123,"https://unionathletics.com/boxscore.aspx?id=9664&path=vball",TRUE,10,8,11,8,"visiting","home",FALSE
"Timeout Union.",1,"2018-10-26","18:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",123,"https://unionathletics.com/boxscore.aspx?id=9664&path=vball",TRUE,17,12,17,13,"visiting","home",FALSE
"Timeout Union.",2,"2018-10-26","18:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",123,"https://unionathletics.com/boxscore.aspx?id=9664&path=vball",TRUE,15,6,15,7,"visiting","home",FALSE
"Timeout Union.",3,"2018-10-26","18:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",123,"https://unionathletics.com/boxscore.aspx?id=9664&path=vball",TRUE,19,18,20,18,"visiting","home",FALSE
"Timeout Union.",3,"2018-10-26","18:00:00","Schenectady, N.Y. (Viniar Athletic Ctr.)

",123,"https://unionathletics.com/boxscore.aspx?id=9664&path=vball",TRUE,24,22,24,23,"visiting","home",FALSE
"Timeout Franklin & Marshall.",1,"2019-09-06","18:30:00","Potsdam, NY (Alumni Gymnasium)

",270,"https://clarksonathletics.com/boxscore.aspx?id=7063&path=vball",TRUE,18,19,19,19,"home","visiting",FALSE
"Timeout Clarkson University.",1,"2019-09-06","18:30:00","Potsdam, NY (Alumni Gymnasium)

",270,"https://clarksonathletics.com/boxscore.aspx?id=7063&path=vball",TRUE,23,23,24,23,"visiting","visiting",TRUE
"Timeout Clarkson University.",2,"2019-09-06","18:30:00","Potsdam, NY (Alumni Gymnasium)

",270,"https://clarksonathletics.com/boxscore.aspx?id=7063&path=vball",TRUE,17,14,18,14,"visiting","home",FALSE
"Timeout Franklin & Marshall.",2,"2019-09-06","18:30:00","Potsdam, NY (Alumni Gymnasium)

",270,"https://clarksonathletics.com/boxscore.aspx?id=7063&path=vball",TRUE,20,19,21,19,"visiting","home",FALSE
"Timeout Clarkson University.",2,"2019-09-06","18:30:00","Potsdam, NY (Alumni Gymnasium)

",270,"https://clarksonathletics.com/boxscore.aspx?id=7063&path=vball",TRUE,24,21,24,22,"visiting","home",FALSE
"Timeout Franklin & Marshall.",2,"2019-09-06","18:30:00","Potsdam, NY (Alumni Gymnasium)

",270,"https://clarksonathletics.com/boxscore.aspx?id=7063&path=vball",TRUE,24,23,25,23,"visiting","home",FALSE
"Timeout Franklin & Marshall.",3,"2019-09-06","18:30:00","Potsdam, NY (Alumni Gymnasium)

",270,"https://clarksonathletics.com/boxscore.aspx?id=7063&path=vball",TRUE,10,14,10,15,"home","visiting",FALSE
"Timeout Franklin & Marshall.",3,"2019-09-06","18:30:00","Potsdam, NY (Alumni Gymnasium)

",270,"https://clarksonathletics.com/boxscore.aspx?id=7063&path=vball",TRUE,11,18,11,19,"home","visiting",FALSE
"Timeout Clarkson University.",4,"2019-09-06","18:30:00","Potsdam, NY (Alumni Gymnasium)

",270,"https://clarksonathletics.com/boxscore.aspx?id=7063&path=vball",TRUE,9,2,9,3,"visiting","home",FALSE
"Timeout Clarkson University.",4,"2019-09-06","18:30:00","Potsdam, NY (Alumni Gymnasium)

",270,"https://clarksonathletics.com/boxscore.aspx?id=7063&path=vball",TRUE,17,11,17,12,"visiting","home",FALSE
"Timeout Franklin & Marshall.",4,"2019-09-06","18:30:00","Potsdam, NY (Alumni Gymnasium)

",270,"https://clarksonathletics.com/boxscore.aspx?id=7063&path=vball",TRUE,23,20,23,21,"visiting","home",FALSE
"Timeout Franklin & Marshall.",5,"2019-09-06","18:30:00","Potsdam, NY (Alumni Gymnasium)

",270,"https://clarksonathletics.com/boxscore.aspx?id=7063&path=vball",TRUE,16,17,16,18,"home","visiting",FALSE
"Timeout D'Youville College.",1,"2019-09-07","17:25:00","Potsdam, NY (Alumni Gymnasium)

",85,"https://clarksonathletics.com/boxscore.aspx?id=7065&path=vball",TRUE,0,9,0,10,"home","visiting",FALSE
"Timeout D'Youville College.",3,"2019-09-07","17:25:00","Potsdam, NY (Alumni Gymnasium)

",85,"https://clarksonathletics.com/boxscore.aspx?id=7065&path=vball",TRUE,11,16,11,17,"home","visiting",FALSE
"Timeout SUNY Potsdam.",1,"2019-09-13","16:00:00","Potsdam, NY (Alumni Gymnasium)

",147,"https://clarksonathletics.com/boxscore.aspx?id=7066&path=vball",TRUE,2,10,2,11,"home","visiting",FALSE
"Timeout SUNY Potsdam.",1,"2019-09-13","16:00:00","Potsdam, NY (Alumni Gymnasium)

",147,"https://clarksonathletics.com/boxscore.aspx?id=7066&path=vball",TRUE,2,15,2,16,"home","visiting",FALSE
"Timeout Clarkson University.",1,"2019-09-13","16:00:00","Potsdam, NY (Alumni Gymnasium)

",147,"https://clarksonathletics.com/boxscore.aspx?id=7066&path=vball",TRUE,7,17,8,17,"home","visiting",FALSE
"Timeout SUNY Potsdam.",2,"2019-09-13","16:00:00","Potsdam, NY (Alumni Gymnasium)

",147,"https://clarksonathletics.com/boxscore.aspx?id=7066&path=vball",TRUE,5,20,5,21,"home","visiting",FALSE
"Timeout Middlebury College.",1,"2019-09-13","19:00:00","Potsdam, NY (Alumni Gymnasium)

",232,"https://clarksonathletics.com/boxscore.aspx?id=7067&path=vball",TRUE,6,14,6,15,"home","visiting",FALSE
"Timeout Middlebury College.",2,"2019-09-13","19:00:00","Potsdam, NY (Alumni Gymnasium)

",232,"https://clarksonathletics.com/boxscore.aspx?id=7067&path=vball",TRUE,19,21,19,22,"home","visiting",FALSE
"Timeout Middlebury College.",3,"2019-09-13","19:00:00","Potsdam, NY (Alumni Gymnasium)

",232,"https://clarksonathletics.com/boxscore.aspx?id=7067&path=vball",TRUE,10,16,10,17,"home","visiting",FALSE
"Timeout Clarkson University.",3,"2019-09-13","19:00:00","Potsdam, NY (Alumni Gymnasium)

",232,"https://clarksonathletics.com/boxscore.aspx?id=7067&path=vball",TRUE,14,17,14,18,"home","visiting",FALSE
"Timeout Middlebury College.",3,"2019-09-13","19:00:00","Potsdam, NY (Alumni Gymnasium)

",232,"https://clarksonathletics.com/boxscore.aspx?id=7067&path=vball",TRUE,14,20,14,21,"home","visiting",FALSE
"Timeout Johns Hopkins.",1,"2019-09-20","18:00:00","Selinsgrove, PA (Garrett Field House)

",83,"https://clarksonathletics.com/boxscore.aspx?id=7070&path=vball",TRUE,14,15,15,15,"home","visiting",FALSE
"Timeout Clarkson.",1,"2019-09-20","18:00:00","Selinsgrove, PA (Garrett Field House)

",83,"https://clarksonathletics.com/boxscore.aspx?id=7070&path=vball",TRUE,17,20,18,20,"home","visiting",FALSE
"Timeout Clarkson.",2,"2019-09-20","18:00:00","Selinsgrove, PA (Garrett Field House)

",83,"https://clarksonathletics.com/boxscore.aspx?id=7070&path=vball",TRUE,6,9,6,10,"home","visiting",FALSE
"Timeout Clarkson.",2,"2019-09-20","18:00:00","Selinsgrove, PA (Garrett Field House)

",83,"https://clarksonathletics.com/boxscore.aspx?id=7070&path=vball",TRUE,8,16,9,16,"home","visiting",FALSE
"Timeout Johns Hopkins.",2,"2019-09-20","18:00:00","Selinsgrove, PA (Garrett Field House)

",83,"https://clarksonathletics.com/boxscore.aspx?id=7070&path=vball",TRUE,13,17,13,18,"home","visiting",FALSE
"Timeout Clarkson.",3,"2019-09-20","18:00:00","Selinsgrove, PA (Garrett Field House)

",83,"https://clarksonathletics.com/boxscore.aspx?id=7070&path=vball",TRUE,8,11,9,11,"home","visiting",FALSE
"Timeout Clarkson.",3,"2019-09-20","18:00:00","Selinsgrove, PA (Garrett Field House)

",83,"https://clarksonathletics.com/boxscore.aspx?id=7070&path=vball",TRUE,12,17,12,18,"home","visiting",FALSE
"Timeout Mount Union.",1,"2019-09-20","08:03:00","Selinsgrove, PA (Garrett Field House)

",63,"https://clarksonathletics.com/boxscore.aspx?id=7071&path=vball",TRUE,13,11,13,12,"visiting","visiting",TRUE
"Timeout Clarkson.",1,"2019-09-20","08:03:00","Selinsgrove, PA (Garrett Field House)

",63,"https://clarksonathletics.com/boxscore.aspx?id=7071&path=vball",TRUE,14,16,15,16,"home","visiting",FALSE
"Timeout Clarkson.",1,"2019-09-20","08:03:00","Selinsgrove, PA (Garrett Field House)

",63,"https://clarksonathletics.com/boxscore.aspx?id=7071&path=vball",TRUE,18,21,19,21,"home","visiting",FALSE
"Timeout Mount Union.",1,"2019-09-20","08:03:00","Selinsgrove, PA (Garrett Field House)

",63,"https://clarksonathletics.com/boxscore.aspx?id=7071&path=vball",TRUE,24,23,24,24,"visiting","visiting",TRUE
"Timeout Clarkson.",2,"2019-09-20","08:03:00","Selinsgrove, PA (Garrett Field House)

",63,"https://clarksonathletics.com/boxscore.aspx?id=7071&path=vball",TRUE,8,12,8,13,"home","visiting",FALSE
"Timeout Clarkson.",2,"2019-09-20","08:03:00","Selinsgrove, PA (Garrett Field House)

",63,"https://clarksonathletics.com/boxscore.aspx?id=7071&path=vball",TRUE,13,18,13,19,"home","visiting",FALSE
"Timeout Mount Union.",3,"2019-09-20","08:03:00","Selinsgrove, PA (Garrett Field House)

",63,"https://clarksonathletics.com/boxscore.aspx?id=7071&path=vball",TRUE,5,1,6,1,"visiting","home",FALSE
