year,institution_name,classification_code,classification_name,total_rev_menwomen,total_exp_menwomen,sports
2015,Eastern Washington University,2,NCAA Division I-FCS,706642,706642,Tennis
2015,Eastern Washington University,2,NCAA Division I-FCS,965042,965042,Volleyball
2015,Gonzaga University,3,NCAA Division I without football,1755093,1755093,Baseball
2015,Gonzaga University,3,NCAA Division I without football,15633530,10832123,Basketball
2015,Gonzaga University,3,NCAA Division I without football,1022077,930254,Golf
2015,Gonzaga University,3,NCAA Division I without football,1355768,1355768,Rowing
2015,Gonzaga University,3,NCAA Division I without football,2544762,2544762,Soccer
2015,Gonzaga University,3,NCAA Division I without football,965971,965971,Tennis
2015,Gonzaga University,3,NCAA Division I without football,313842,313842,"Track and Field, Indoor"
2015,Gonzaga University,3,NCAA Division I without football,319945,319945,"Track and Field, Outdoor"
2015,Gonzaga University,3,NCAA Division I without football,310070,310070,"Track and Field, X-Country"
2015,Gonzaga University,3,NCAA Division I without football,1214311,1214311,Volleyball
2015,Seattle University,3,NCAA Division I without football,1241426,1241426,Baseball
2015,Seattle University,3,NCAA Division I without football,5223789,5223789,Basketball
2015,Seattle University,3,NCAA Division I without football,594291,594291,All Track Combined
2015,Seattle University,3,NCAA Division I without football,532704,532704,Golf
2015,Seattle University,3,NCAA Division I without football,137789,137789,Rowing
2015,Seattle University,3,NCAA Division I without football,1953760,1953760,Soccer
2015,Seattle University,3,NCAA Division I without football,763144,763144,Softball
2015,Seattle University,3,NCAA Division I without football,620573,620573,Swimming
2015,Seattle University,3,NCAA Division I without football,456394,456394,Tennis
2015,Seattle University,3,NCAA Division I without football,966971,966971,Volleyball
2015,Washington State University,1,NCAA Division I-FBS,1097442,2421767,Baseball
2015,Washington State University,1,NCAA Division I-FBS,8089009,8027341,Basketball
2015,Washington State University,1,NCAA Division I-FBS,1742555,3268775,All Track Combined
2015,Washington State University,1,NCAA Division I-FBS,34457679,18430943,Football
2015,Washington State University,1,NCAA Division I-FBS,623569,1356624,Golf
2015,Washington State University,1,NCAA Division I-FBS,1164479,1777502,Rowing
2015,Washington State University,1,NCAA Division I-FBS,1074694,1845436,Soccer
2015,Washington State University,1,NCAA Division I-FBS,858740,1373315,Swimming
2015,Washington State University,1,NCAA Division I-FBS,612054,1014444,Tennis
2015,Washington State University,1,NCAA Division I-FBS,909976,1721194,Volleyball
2015,University of Washington-Seattle Campus,1,NCAA Division I-FBS,522419,2802808,Baseball
2015,University of Washington-Seattle Campus,1,NCAA Division I-FBS,11498869,9879715,Basketball
2015,University of Washington-Seattle Campus,1,NCAA Division I-FBS,878227,3882268,All Track Combined
2015,University of Washington-Seattle Campus,1,NCAA Division I-FBS,69134064,31811117,Football
2015,University of Washington-Seattle Campus,1,NCAA Division I-FBS,833476,2271018,Golf
2015,University of Washington-Seattle Campus,1,NCAA Division I-FBS,412883,1633224,Gymnastics
2015,University of Washington-Seattle Campus,1,NCAA Division I-FBS,1291201,4561829,Rowing
2015,University of Washington-Seattle Campus,1,NCAA Division I-FBS,732836,3438590,Soccer
2015,University of Washington-Seattle Campus,1,NCAA Division I-FBS,726075,2518509,Softball
2015,University of Washington-Seattle Campus,1,NCAA Division I-FBS,718612,2027634,Tennis
2015,University of Washington-Seattle Campus,1,NCAA Division I-FBS,733868,2245719,Volleyball
2015,University of Washington-Seattle Campus,1,NCAA Division I-FBS,60594,60594,Beach Volleyball
2015,Marshall University,1,NCAA Division I-FBS,1010472,1010472,Baseball
2015,Marshall University,1,NCAA Division I-FBS,3743763,3676845,Basketball
2015,Marshall University,1,NCAA Division I-FBS,877247,877247,All Track Combined
2015,Marshall University,1,NCAA Division I-FBS,9277508,8855865,Football
2015,Marshall University,1,NCAA Division I-FBS,662189,662189,Golf
2015,Marshall University,1,NCAA Division I-FBS,1393160,1393160,Soccer
2015,Marshall University,1,NCAA Division I-FBS,799687,799687,Softball
2015,Marshall University,1,NCAA Division I-FBS,729601,729601,Swimming and Diving
2015,Marshall University,1,NCAA Division I-FBS,433670,433670,Tennis
2015,Marshall University,1,NCAA Division I-FBS,181665,181665,"Track and Field, X-Country"
2015,Marshall University,1,NCAA Division I-FBS,683018,683018,Volleyball
2015,West Virginia University,1,NCAA Division I-FBS,2067288,2070895,Baseball
2015,West Virginia University,1,NCAA Division I-FBS,8259770,13830958,Basketball
2015,West Virginia University,1,NCAA Division I-FBS,1973079,1325580,All Track Combined
2015,West Virginia University,1,NCAA Division I-FBS,19300894,18531917,Football
2015,West Virginia University,1,NCAA Division I-FBS,1589918,475091,Golf
2015,West Virginia University,1,NCAA Division I-FBS,1870432,1219946,Gymnastics
2015,West Virginia University,1,NCAA Division I-FBS,NA,NA,Rifle
2015,West Virginia University,1,NCAA Division I-FBS,1894295,929490,Rowing
2015,West Virginia University,1,NCAA Division I-FBS,3721455,2901866,Soccer
2015,West Virginia University,1,NCAA Division I-FBS,3662074,1642534,Swimming and Diving
2015,West Virginia University,1,NCAA Division I-FBS,1688008,633966,Tennis
2015,West Virginia University,1,NCAA Division I-FBS,1761019,1320071,Volleyball
2015,West Virginia University,1,NCAA Division I-FBS,1800809,1111968,Wrestling
2015,Marquette University,3,NCAA Division I without football,21172352,14136454,Basketball
2015,Marquette University,3,NCAA Division I without football,1508635,1508635,All Track Combined
2015,Marquette University,3,NCAA Division I without football,668682,668682,Golf
2015,Marquette University,3,NCAA Division I without football,3745195,3745195,Lacrosse
2015,Marquette University,3,NCAA Division I without football,2413799,2413799,Soccer
2015,Marquette University,3,NCAA Division I without football,1200824,1200824,Tennis
2015,Marquette University,3,NCAA Division I without football,1677916,1677916,Volleyball
2015,University of Wisconsin-Green Bay,3,NCAA Division I without football,3072678,3072678,Basketball
2015,University of Wisconsin-Green Bay,3,NCAA Division I without football,198091,198091,Golf
2015,University of Wisconsin-Green Bay,3,NCAA Division I without football,173864,173864,Skiing
2015,University of Wisconsin-Green Bay,3,NCAA Division I without football,981507,981507,Soccer
2015,University of Wisconsin-Green Bay,3,NCAA Division I without football,361412,361412,Softball
2015,University of Wisconsin-Green Bay,3,NCAA Division I without football,724702,724702,Swimming and Diving
2015,University of Wisconsin-Green Bay,3,NCAA Division I without football,282564,282564,Tennis
2015,University of Wisconsin-Green Bay,3,NCAA Division I without football,213724,213724,"Track and Field, X-Country"
2015,University of Wisconsin-Green Bay,3,NCAA Division I without football,509972,509972,Volleyball
2015,University of Wisconsin-Madison,1,NCAA Division I-FBS,24429747,15353461,Basketball
2015,University of Wisconsin-Madison,1,NCAA Division I-FBS,1439192,4965962,All Track Combined
2015,University of Wisconsin-Madison,1,NCAA Division I-FBS,71220684,30731315,Football
2015,University of Wisconsin-Madison,1,NCAA Division I-FBS,215372,1350342,Golf
2015,University of Wisconsin-Madison,1,NCAA Division I-FBS,5846431,8650195,Ice Hockey
2015,University of Wisconsin-Madison,1,NCAA Division I-FBS,1084326,4514263,Rowing
2015,University of Wisconsin-Madison,1,NCAA Division I-FBS,1721245,3861257,Soccer
2015,University of Wisconsin-Madison,1,NCAA Division I-FBS,401593,1398426,Softball
2015,University of Wisconsin-Madison,1,NCAA Division I-FBS,700860,3015580,Swimming and Diving
2015,University of Wisconsin-Madison,1,NCAA Division I-FBS,370420,1519991,Tennis
2015,University of Wisconsin-Madison,1,NCAA Division I-FBS,1523112,2483645,Volleyball
2015,University of Wisconsin-Madison,1,NCAA Division I-FBS,282679,1142329,Wrestling
2015,University of Wisconsin-Milwaukee,3,NCAA Division I without football,1093873,1093873,Baseball
2015,University of Wisconsin-Milwaukee,3,NCAA Division I without football,4048672,4048672,Basketball
2015,University of Wisconsin-Milwaukee,3,NCAA Division I without football,1262320,1262320,All Track Combined
2015,University of Wisconsin-Milwaukee,3,NCAA Division I without football,1306161,1306161,Soccer
2015,University of Wisconsin-Milwaukee,3,NCAA Division I without football,1013658,1013658,Swimming and Diving
2015,University of Wisconsin-Milwaukee,3,NCAA Division I without football,248988,248988,Tennis
2015,University of Wisconsin-Milwaukee,3,NCAA Division I without football,652328,652328,Volleyball
2015,University of Wyoming,1,NCAA Division I-FBS,6093756,5562937,Basketball
2015,University of Wyoming,1,NCAA Division I-FBS,10714937,9273851,Football
2015,University of Wyoming,1,NCAA Division I-FBS,771562,786806,Golf
2015,University of Wyoming,1,NCAA Division I-FBS,1072568,1136990,Soccer
2015,University of Wyoming,1,NCAA Division I-FBS,1126371,1409122,Swimming and Diving
2015,University of Wyoming,1,NCAA Division I-FBS,344943,581272,Tennis
2015,University of Wyoming,1,NCAA Division I-FBS,476901,609602,"Track and Field, Indoor"
2015,University of Wyoming,1,NCAA Division I-FBS,574680,736852,"Track and Field, Outdoor"
2015,University of Wyoming,1,NCAA Division I-FBS,239105,306811,"Track and Field, X-Country"
2015,University of Wyoming,1,NCAA Division I-FBS,1257777,1193045,Volleyball
2015,University of Wyoming,1,NCAA Division I-FBS,688546,890648,Wrestling
2015,Stanford University,1,NCAA Division I-FBS,798926,2184037,Baseball
2015,Stanford University,1,NCAA Division I-FBS,26890803,10274562,Basketball
2015,Stanford University,1,NCAA Division I-FBS,905283,3967661,All Track Combined
2015,Stanford University,1,NCAA Division I-FBS,43022,231287,Fencing
2015,Stanford University,1,NCAA Division I-FBS,186276,1380045,Field Hockey
2015,Stanford University,1,NCAA Division I-FBS,43744639,23724407,Football
2015,Stanford University,1,NCAA Division I-FBS,881756,1777002,Golf
2015,Stanford University,1,NCAA Division I-FBS,368403,2376949,Gymnastics
2015,Stanford University,1,NCAA Division I-FBS,119702,1313562,Lacrosse
2015,Stanford University,1,NCAA Division I-FBS,808981,2731646,Rowing
2015,Stanford University,1,NCAA Division I-FBS,717004,3018246,Soccer
2015,Stanford University,1,NCAA Division I-FBS,211117,1345750,Softball
2015,Stanford University,1,NCAA Division I-FBS,348845,72898,Squash
2015,Stanford University,1,NCAA Division I-FBS,341474,2690258,Swimming and Diving
2015,Stanford University,1,NCAA Division I-FBS,105097,581377,Synchronized Swimming
2015,Stanford University,1,NCAA Division I-FBS,325658,2155417,Tennis
2015,Stanford University,1,NCAA Division I-FBS,603035,2539469,Volleyball
2015,Stanford University,1,NCAA Division I-FBS,629952,1622177,Water Polo
2015,Stanford University,1,NCAA Division I-FBS,177627,751028,Wrestling
2015,Stanford University,1,NCAA Division I-FBS,151909,397747,Other Sports
2015,Stanford University,1,NCAA Division I-FBS,10000,166934,Beach Volleyball
2015,Stanford University,1,NCAA Division I-FBS,107481,284636,Sailing
2015,Purdue University-Main Campus,1,NCAA Division I-FBS,304346,1304099,Baseball
2015,Purdue University-Main Campus,1,NCAA Division I-FBS,11099409,10757165,Basketball
2015,Purdue University-Main Campus,1,NCAA Division I-FBS,836063,2959751,All Track Combined
2015,Purdue University-Main Campus,1,NCAA Division I-FBS,18681315,16885714,Football
2015,Purdue University-Main Campus,1,NCAA Division I-FBS,364987,1330851,Golf
2015,Purdue University-Main Campus,1,NCAA Division I-FBS,562962,1310939,Soccer
2015,Purdue University-Main Campus,1,NCAA Division I-FBS,535492,1258654,Softball
2015,Purdue University-Main Campus,1,NCAA Division I-FBS,710847,2579227,Swimming
2015,Purdue University-Main Campus,1,NCAA Division I-FBS,378415,1365464,Tennis
2015,Purdue University-Main Campus,1,NCAA Division I-FBS,543267,1725595,Volleyball
2015,Purdue University-Main Campus,1,NCAA Division I-FBS,244296,862812,Wrestling
2015,Florida Gulf Coast University,3,NCAA Division I without football,898247,898247,Baseball
2015,Florida Gulf Coast University,3,NCAA Division I without football,3359386,3359386,Basketball
2015,Florida Gulf Coast University,3,NCAA Division I without football,582288,582288,Golf
2015,Florida Gulf Coast University,3,NCAA Division I without football,1340771,1340771,Soccer
2015,Florida Gulf Coast University,3,NCAA Division I without football,650752,650752,Softball
2015,Florida Gulf Coast University,3,NCAA Division I without football,795721,795721,Swimming and Diving
2015,Florida Gulf Coast University,3,NCAA Division I without football,555835,555835,Tennis
2015,Florida Gulf Coast University,3,NCAA Division I without football,369580,369580,"Track and Field, X-Country"
2015,Florida Gulf Coast University,3,NCAA Division I without football,697956,697956,Volleyball
2015,Florida Gulf Coast University,3,NCAA Division I without football,49986,49986,Beach Volleyball
2015,Kennesaw State University,2,NCAA Division I-FCS,822372,822372,Baseball
2015,Kennesaw State University,2,NCAA Division I-FCS,2538875,2538875,Basketball
2015,Kennesaw State University,2,NCAA Division I-FCS,1349403,1349403,All Track Combined
2015,Kennesaw State University,2,NCAA Division I-FCS,3519293,3519293,Football
2015,Kennesaw State University,2,NCAA Division I-FCS,870277,870277,Golf
2015,Kennesaw State University,2,NCAA Division I-FCS,650305,650305,Lacrosse
2015,Kennesaw State University,2,NCAA Division I-FCS,674723,674723,Soccer
2015,Kennesaw State University,2,NCAA Division I-FCS,759743,759743,Softball
2015,Kennesaw State University,2,NCAA Division I-FCS,649823,649823,Tennis
2015,Kennesaw State University,2,NCAA Division I-FCS,672846,672846,Volleyball
2016,Alabama A & M University,2,NCAA Division I-FCS,516227,516227,Baseball
2016,Alabama A & M University,2,NCAA Division I-FCS,1694668,1694668,Basketball
2016,Alabama A & M University,2,NCAA Division I-FCS,598724,598724,All Track Combined
2016,Alabama A & M University,2,NCAA Division I-FCS,2996306,2996306,Football
2016,Alabama A & M University,2,NCAA Division I-FCS,117942,117942,Golf
2016,Alabama A & M University,2,NCAA Division I-FCS,426514,426514,Soccer
2016,Alabama A & M University,2,NCAA Division I-FCS,355595,355595,Softball
2016,Alabama A & M University,2,NCAA Division I-FCS,240369,240369,Tennis
2016,Alabama A & M University,2,NCAA Division I-FCS,326833,326833,Volleyball
2016,Alabama A & M University,2,NCAA Division I-FCS,85281,85281,Bowling
